Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
833.0,60.0,1.0,44.0,9548.0,1.0,0.0,3.0,0.0,1.0,0.0,3.0,2.0,0.0,0.0,2.0,7.0,6.0,2003.0,2003.0,0.0,1.0,7.0,9.0,1.0,223.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,483.0,5.0,0.0,458.0,941.0,0.0,0.0,0.0,1.0,941.0,888.0,0.0,1829.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,2003.0,1.0,2.0,613.0,1.0,1.0,1.0,192.0,39.0,0.0,0.0,0.0,0.0,0.0,1.0,2010.0,5.0,3.0,237000.0
632.0,120.0,1.0,34.0,4590.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,3.0,1.0,8.0,5.0,2006.0,2006.0,0.0,1.0,7.0,9.0,2.0,108.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,24.0,5.0,0.0,1530.0,1554.0,0.0,0.0,0.0,1.0,1554.0,0.0,0.0,1554.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,2006.0,1.0,2.0,627.0,1.0,1.0,1.0,156.0,73.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,5.0,3.0,209500.0
663.0,20.0,1.0,120.0,13560.0,1.0,3.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,6.0,3.0,1968.0,1968.0,1.0,1.0,8.0,10.0,1.0,216.0,2.0,1.0,1.0,1.0,0.0,3.0,5.0,0.0,5.0,0.0,1392.0,1392.0,0.0,2.0,0.0,1.0,1392.0,0.0,0.0,1392.0,1.0,0.0,1.0,0.0,2.0,1.0,3.0,5.0,1.0,2.0,4.0,1.0,1968.0,1.0,2.0,576.0,1.0,1.0,1.0,0.0,0.0,240.0,0.0,0.0,0.0,0.0,7.0,2009.0,5.0,3.0,110000.0
692.0,60.0,1.0,104.0,21535.0,1.0,0.0,3.0,0.0,0.0,0.0,10.0,2.0,0.0,0.0,2.0,10.0,6.0,1994.0,1995.0,0.0,4.0,3.0,3.0,1.0,1170.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1455.0,5.0,0.0,989.0,2444.0,0.0,0.0,0.0,1.0,2444.0,1872.0,0.0,4316.0,0.0,1.0,3.0,1.0,4.0,1.0,0.0,10.0,5.0,2.0,0.0,1.0,1994.0,0.0,3.0,832.0,1.0,1.0,1.0,382.0,50.0,0.0,0.0,0.0,0.0,0.0,1.0,2007.0,5.0,3.0,755000.0
693.0,60.0,1.0,42.0,26178.0,1.0,0.0,3.0,0.0,4.0,1.0,18.0,2.0,0.0,0.0,2.0,7.0,5.0,1989.0,1990.0,1.0,1.0,4.0,5.0,1.0,293.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,965.0,5.0,0.0,245.0,1210.0,0.0,0.0,0.0,1.0,1238.0,1281.0,0.0,2519.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,9.0,5.0,2.0,2.0,1.0,1989.0,1.0,2.0,628.0,1.0,1.0,1.0,320.0,27.0,0.0,0.0,0.0,0.0,0.0,4.0,2006.0,5.0,3.0,335000.0
708.0,120.0,1.0,48.0,6240.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,4.0,1.0,8.0,5.0,2006.0,2006.0,1.0,1.0,4.0,5.0,1.0,176.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,863.0,5.0,0.0,461.0,1324.0,0.0,0.0,0.0,1.0,1324.0,0.0,0.0,1324.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,2006.0,0.0,2.0,550.0,1.0,1.0,1.0,192.0,38.0,0.0,0.0,0.0,0.0,0.0,12.0,2009.0,5.0,3.0,254000.0
749.0,20.0,1.0,59.0,10593.0,1.0,0.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,1.0,7.0,5.0,1996.0,1996.0,1.0,1.0,7.0,9.0,1.0,338.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,919.0,5.0,0.0,801.0,1720.0,0.0,0.0,0.0,1.0,1720.0,0.0,0.0,1720.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,1996.0,0.0,2.0,527.0,1.0,1.0,1.0,240.0,56.0,154.0,0.0,0.0,0.0,0.0,3.0,2010.0,5.0,3.0,260400.0
791.0,120.0,1.0,43.0,3182.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,5.0,2005.0,2006.0,0.0,1.0,7.0,9.0,1.0,11.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,16.0,5.0,0.0,1129.0,1145.0,0.0,0.0,0.0,1.0,1145.0,0.0,0.0,1145.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,5.0,1.0,2.0,1.0,2005.0,0.0,2.0,397.0,1.0,1.0,1.0,100.0,16.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,5.0,3.0,160200.0
796.0,60.0,1.0,70.0,8400.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,6.0,6.0,1980.0,1981.0,0.0,1.0,3.0,3.0,1.0,130.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,650.0,650.0,0.0,3.0,0.0,1.0,888.0,676.0,0.0,1564.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,1.0,4.0,1.0,1980.0,2.0,2.0,476.0,1.0,1.0,1.0,0.0,50.0,0.0,0.0,204.0,0.0,0.0,4.0,2010.0,5.0,3.0,171000.0
809.0,80.0,1.0,85.0,13400.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,0.0,0.0,4.0,5.0,5.0,1966.0,1966.0,0.0,1.0,7.0,9.0,1.0,1047.0,2.0,1.0,1.0,3.0,2.0,0.0,0.0,516.0,1.0,128.0,380.0,1024.0,0.0,3.0,0.0,1.0,1086.0,0.0,0.0,1086.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,2.0,1.0,1966.0,1.0,2.0,484.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,5.0,3.0,159950.0
847.0,60.0,1.0,75.0,9317.0,1.0,3.0,3.0,0.0,4.0,0.0,15.0,2.0,0.0,0.0,2.0,7.0,5.0,1993.0,1993.0,0.0,1.0,3.0,3.0,1.0,137.0,1.0,1.0,2.0,2.0,2.0,3.0,0.0,513.0,5.0,0.0,227.0,740.0,0.0,0.0,0.0,1.0,1006.0,769.0,0.0,1775.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,1993.0,2.0,2.0,425.0,1.0,1.0,1.0,234.0,72.0,192.0,0.0,0.0,0.0,0.0,7.0,2009.0,5.0,3.0,213000.0
886.0,120.0,0.0,50.0,5119.0,1.0,0.0,3.0,0.0,1.0,0.0,16.0,2.0,0.0,4.0,1.0,9.0,5.0,1999.0,2000.0,0.0,1.0,4.0,5.0,1.0,60.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1238.0,5.0,0.0,460.0,1698.0,0.0,0.0,0.0,1.0,1709.0,0.0,0.0,1709.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,5.0,5.0,1.0,4.0,1.0,1999.0,0.0,2.0,506.0,1.0,1.0,1.0,97.0,65.0,0.0,0.0,0.0,0.0,0.0,1.0,2008.0,1.0,0.0,328900.0
379.0,20.0,1.0,88.0,11394.0,1.0,3.0,3.0,0.0,0.0,0.0,17.0,2.0,0.0,0.0,1.0,9.0,2.0,2010.0,2010.0,1.0,1.0,7.0,9.0,2.0,350.0,1.0,1.0,2.0,0.0,2.0,0.0,2.0,1445.0,5.0,0.0,411.0,1856.0,0.0,0.0,0.0,1.0,1856.0,0.0,0.0,1856.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,5.0,1.0,0.0,1.0,2010.0,0.0,3.0,834.0,1.0,1.0,1.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,2010.0,4.0,4.0,394432.0
481.0,20.0,1.0,98.0,16033.0,1.0,0.0,3.0,0.0,2.0,0.0,11.0,2.0,0.0,0.0,1.0,9.0,5.0,2004.0,2005.0,1.0,1.0,7.0,9.0,1.0,378.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1261.0,5.0,0.0,572.0,1833.0,0.0,0.0,0.0,1.0,1850.0,0.0,0.0,1850.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,8.0,5.0,1.0,2.0,1.0,2004.0,0.0,3.0,772.0,1.0,1.0,1.0,519.0,112.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,5.0,3.0,326000.0
516.0,20.0,1.0,94.0,12220.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,1.0,10.0,5.0,2009.0,2009.0,1.0,1.0,2.0,2.0,1.0,305.0,0.0,1.0,1.0,0.0,2.0,3.0,2.0,1436.0,5.0,0.0,570.0,2006.0,0.0,0.0,0.0,1.0,2020.0,0.0,0.0,2020.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,9.0,5.0,1.0,2.0,1.0,2009.0,0.0,3.0,900.0,1.0,1.0,1.0,156.0,54.0,0.0,0.0,0.0,0.0,0.0,9.0,2009.0,4.0,4.0,402861.0
601.0,60.0,1.0,74.0,10927.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,8.0,5.0,2005.0,2005.0,0.0,1.0,7.0,9.0,1.0,280.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,546.0,5.0,0.0,512.0,1058.0,0.0,0.0,0.0,1.0,1058.0,846.0,0.0,1904.0,1.0,0.0,2.0,1.0,3.0,1.0,0.0,8.0,5.0,1.0,2.0,3.0,2003.0,0.0,2.0,736.0,1.0,1.0,1.0,179.0,60.0,0.0,0.0,0.0,0.0,0.0,6.0,2006.0,5.0,3.0,275000.0
619.0,20.0,1.0,90.0,11694.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,1.0,9.0,5.0,2007.0,2007.0,1.0,1.0,2.0,2.0,1.0,452.0,0.0,1.0,2.0,0.0,2.0,0.0,2.0,48.0,5.0,0.0,1774.0,1822.0,0.0,0.0,0.0,1.0,1828.0,0.0,0.0,1828.0,0.0,0.0,2.0,0.0,3.0,1.0,2.0,9.0,5.0,1.0,2.0,1.0,2007.0,2.0,3.0,774.0,1.0,1.0,1.0,0.0,108.0,0.0,0.0,260.0,0.0,0.0,7.0,2007.0,4.0,4.0,314813.0
620.0,60.0,1.0,85.0,12244.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,0.0,0.0,2.0,8.0,5.0,2003.0,2003.0,1.0,1.0,7.0,9.0,2.0,226.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,871.0,5.0,0.0,611.0,1482.0,0.0,0.0,0.0,1.0,1482.0,780.0,0.0,2262.0,1.0,0.0,2.0,1.0,4.0,1.0,2.0,10.0,5.0,2.0,2.0,1.0,2003.0,0.0,3.0,749.0,1.0,1.0,1.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,5.0,3.0,305000.0
629.0,60.0,1.0,70.0,11606.0,1.0,0.0,1.0,0.0,4.0,2.0,8.0,2.0,0.0,0.0,2.0,5.0,5.0,1969.0,1969.0,0.0,1.0,5.0,7.0,1.0,192.0,2.0,1.0,2.0,2.0,2.0,0.0,4.0,650.0,5.0,0.0,390.0,1040.0,0.0,3.0,0.0,1.0,1040.0,1040.0,0.0,2080.0,0.0,1.0,1.0,2.0,5.0,1.0,1.0,9.0,5.0,2.0,4.0,1.0,1969.0,2.0,2.0,504.0,1.0,1.0,1.0,335.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,5.0,2.0,135000.0
766.0,20.0,1.0,75.0,14587.0,1.0,0.0,3.0,0.0,4.0,0.0,16.0,2.0,0.0,0.0,1.0,9.0,5.0,2008.0,2008.0,0.0,1.0,7.0,9.0,2.0,284.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1498.0,1498.0,0.0,0.0,0.0,1.0,1506.0,0.0,0.0,1506.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,6.0,5.0,1.0,2.0,1.0,2008.0,0.0,2.0,592.0,1.0,1.0,1.0,0.0,174.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,4.0,4.0,264132.0
804.0,60.0,1.0,107.0,13891.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,9.0,5.0,2008.0,2009.0,1.0,1.0,7.0,9.0,2.0,424.0,0.0,1.0,2.0,0.0,2.0,1.0,5.0,0.0,5.0,0.0,1734.0,1734.0,0.0,0.0,0.0,1.0,1734.0,1088.0,0.0,2822.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,12.0,5.0,1.0,2.0,3.0,2009.0,1.0,3.0,1020.0,1.0,1.0,1.0,52.0,170.0,0.0,0.0,192.0,0.0,0.0,1.0,2009.0,4.0,4.0,582933.0
368.0,80.0,1.0,101.0,9150.0,1.0,0.0,3.0,0.0,0.0,0.0,8.0,2.0,0.0,0.0,4.0,6.0,5.0,1962.0,1962.0,0.0,2.0,5.0,7.0,1.0,305.0,2.0,1.0,1.0,2.0,2.0,1.0,2.0,371.0,5.0,0.0,728.0,1099.0,0.0,2.0,0.0,1.0,1431.0,0.0,0.0,1431.0,0.0,1.0,1.0,0.0,3.0,1.0,3.0,6.0,5.0,1.0,2.0,2.0,1962.0,1.0,1.0,296.0,1.0,1.0,1.0,64.0,110.0,0.0,0.0,0.0,0.0,0.0,12.0,2008.0,5.0,3.0,165000.0
441.0,20.0,1.0,105.0,15431.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,1.0,10.0,5.0,2008.0,2008.0,1.0,1.0,7.0,9.0,2.0,200.0,0.0,1.0,2.0,0.0,2.0,1.0,2.0,1767.0,0.0,539.0,788.0,3094.0,0.0,0.0,0.0,1.0,2402.0,0.0,0.0,2402.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,10.0,5.0,2.0,2.0,1.0,2008.0,0.0,3.0,672.0,1.0,1.0,1.0,0.0,72.0,0.0,0.0,170.0,0.0,0.0,4.0,2009.0,5.0,3.0,555000.0
456.0,20.0,1.0,80.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,0.0,0.0,1.0,7.0,6.0,1973.0,1973.0,1.0,1.0,3.0,3.0,1.0,320.0,2.0,1.0,1.0,3.0,2.0,3.0,0.0,916.0,5.0,0.0,326.0,1242.0,0.0,1.0,0.0,1.0,1242.0,0.0,0.0,1242.0,0.0,0.0,1.0,1.0,3.0,1.0,3.0,6.0,5.0,1.0,4.0,1.0,1973.0,2.0,2.0,528.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,2007.0,5.0,3.0,175500.0
477.0,20.0,1.0,75.0,13125.0,1.0,3.0,3.0,0.0,4.0,1.0,3.0,2.0,0.0,0.0,1.0,6.0,5.0,1997.0,1998.0,0.0,1.0,7.0,9.0,1.0,215.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,994.0,5.0,0.0,484.0,1478.0,0.0,0.0,0.0,1.0,1493.0,0.0,0.0,1493.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,1997.0,0.0,2.0,508.0,1.0,1.0,1.0,140.0,39.0,0.0,0.0,0.0,0.0,0.0,4.0,2008.0,5.0,3.0,208900.0
478.0,60.0,1.0,105.0,13693.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,9.0,5.0,2006.0,2006.0,1.0,1.0,7.0,9.0,1.0,772.0,0.0,1.0,2.0,2.0,2.0,0.0,5.0,0.0,5.0,0.0,2153.0,2153.0,0.0,0.0,0.0,1.0,2069.0,574.0,0.0,2643.0,0.0,0.0,2.0,1.0,3.0,1.0,0.0,9.0,5.0,1.0,2.0,3.0,2006.0,0.0,3.0,694.0,1.0,1.0,1.0,414.0,84.0,0.0,0.0,0.0,0.0,0.0,3.0,2007.0,5.0,3.0,380000.0
512.0,120.0,1.0,40.0,6792.0,1.0,0.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,4.0,1.0,7.0,5.0,2005.0,2006.0,0.0,1.0,7.0,9.0,2.0,94.0,1.0,1.0,2.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1368.0,1368.0,0.0,0.0,0.0,1.0,1368.0,0.0,0.0,1368.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,2005.0,1.0,2.0,474.0,1.0,1.0,1.0,132.0,35.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,4.0,4.0,202665.0
555.0,60.0,1.0,85.0,10625.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,7.0,5.0,2003.0,2004.0,0.0,1.0,7.0,9.0,1.0,292.0,1.0,1.0,2.0,2.0,2.0,3.0,2.0,866.0,5.0,0.0,132.0,998.0,0.0,0.0,0.0,1.0,1006.0,1040.0,0.0,2046.0,1.0,0.0,2.0,1.0,3.0,1.0,2.0,8.0,5.0,1.0,2.0,3.0,2003.0,1.0,3.0,871.0,1.0,1.0,1.0,320.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,5.0,3.0,284000.0
586.0,20.0,1.0,88.0,11443.0,1.0,3.0,3.0,0.0,4.0,0.0,18.0,2.0,0.0,0.0,1.0,8.0,5.0,2005.0,2006.0,1.0,1.0,7.0,9.0,1.0,208.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,1460.0,5.0,0.0,408.0,1868.0,0.0,0.0,0.0,1.0,2028.0,0.0,0.0,2028.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,7.0,5.0,2.0,2.0,1.0,2005.0,1.0,3.0,880.0,1.0,1.0,1.0,326.0,66.0,0.0,0.0,0.0,0.0,0.0,3.0,2006.0,4.0,4.0,369900.0
606.0,60.0,1.0,85.0,13600.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,0.0,0.0,2.0,7.0,6.0,1965.0,1990.0,0.0,1.0,3.0,3.0,1.0,176.0,2.0,1.0,1.0,3.0,2.0,3.0,1.0,454.0,5.0,0.0,314.0,768.0,0.0,3.0,0.0,1.0,1186.0,800.0,0.0,1986.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,3.0,1.0,1.0,1965.0,2.0,2.0,486.0,1.0,1.0,1.0,0.0,42.0,0.0,0.0,189.0,0.0,0.0,10.0,2009.0,5.0,3.0,205000.0
628.0,80.0,1.0,80.0,9600.0,1.0,3.0,3.0,0.0,4.0,0.0,8.0,2.0,0.0,0.0,4.0,6.0,6.0,1955.0,1972.0,0.0,1.0,0.0,0.0,1.0,164.0,2.0,1.0,1.0,3.0,2.0,0.0,1.0,674.0,3.0,132.0,350.0,1156.0,0.0,0.0,0.0,1.0,1520.0,0.0,0.0,1520.0,1.0,0.0,1.0,0.0,3.0,1.0,3.0,7.0,5.0,2.0,2.0,2.0,1955.0,1.0,1.0,364.0,1.0,1.0,1.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,3.0,2010.0,5.0,3.0,153000.0
655.0,20.0,1.0,91.0,10437.0,1.0,0.0,3.0,0.0,4.0,0.0,10.0,2.0,0.0,0.0,1.0,8.0,6.0,1995.0,1995.0,1.0,1.0,4.0,5.0,1.0,660.0,1.0,0.0,2.0,2.0,2.0,1.0,2.0,1696.0,5.0,0.0,413.0,2109.0,0.0,0.0,0.0,1.0,2113.0,0.0,0.0,2113.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,1995.0,0.0,3.0,839.0,1.0,1.0,1.0,236.0,46.0,0.0,0.0,0.0,0.0,0.0,8.0,2008.0,5.0,3.0,350000.0
684.0,20.0,1.0,90.0,11248.0,1.0,0.0,3.0,0.0,0.0,0.0,3.0,2.0,0.0,0.0,1.0,9.0,5.0,2002.0,2002.0,1.0,1.0,7.0,9.0,2.0,215.0,1.0,1.0,2.0,2.0,2.0,0.0,2.0,1059.0,5.0,0.0,567.0,1626.0,0.0,0.0,0.0,1.0,1668.0,0.0,0.0,1668.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,7.0,5.0,1.0,4.0,1.0,2002.0,0.0,3.0,702.0,1.0,1.0,1.0,257.0,45.0,0.0,0.0,0.0,0.0,0.0,7.0,2007.0,5.0,3.0,285000.0
716.0,20.0,1.0,78.0,10140.0,1.0,3.0,3.0,0.0,4.0,0.0,9.0,2.0,0.0,0.0,1.0,6.0,5.0,1974.0,1974.0,1.0,1.0,3.0,3.0,1.0,174.0,2.0,1.0,1.0,2.0,2.0,3.0,5.0,0.0,5.0,0.0,1064.0,1064.0,0.0,3.0,0.0,1.0,1350.0,0.0,0.0,1350.0,0.0,0.0,2.0,0.0,3.0,1.0,3.0,7.0,5.0,1.0,4.0,1.0,1974.0,1.0,2.0,478.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,2009.0,5.0,3.0,165000.0
799.0,60.0,1.0,104.0,13518.0,1.0,3.0,3.0,0.0,4.0,0.0,11.0,2.0,0.0,0.0,2.0,9.0,5.0,2008.0,2009.0,1.0,1.0,7.0,9.0,2.0,860.0,0.0,1.0,2.0,0.0,2.0,3.0,5.0,0.0,5.0,0.0,1926.0,1926.0,0.0,0.0,0.0,1.0,1966.0,1174.0,0.0,3140.0,0.0,0.0,3.0,1.0,4.0,1.0,0.0,11.0,5.0,2.0,2.0,3.0,2009.0,0.0,3.0,820.0,1.0,1.0,1.0,144.0,78.0,0.0,0.0,0.0,0.0,0.0,7.0,2009.0,4.0,4.0,485000.0
800.0,50.0,1.0,60.0,7200.0,1.0,3.0,3.0,0.0,0.0,0.0,13.0,1.0,0.0,0.0,0.0,5.0,7.0,1937.0,1950.0,0.0,1.0,8.0,10.0,1.0,252.0,2.0,1.0,0.0,2.0,2.0,3.0,0.0,569.0,5.0,0.0,162.0,731.0,0.0,0.0,0.0,1.0,981.0,787.0,0.0,1768.0,1.0,0.0,1.0,1.0,3.0,1.0,2.0,7.0,5.0,2.0,4.0,5.0,1939.0,2.0,1.0,240.0,1.0,1.0,1.0,0.0,0.0,264.0,0.0,0.0,0.0,0.0,6.0,2007.0,5.0,3.0,175000.0
850.0,80.0,1.0,80.0,9600.0,1.0,3.0,3.0,0.0,2.0,0.0,19.0,1.0,0.0,0.0,4.0,6.0,7.0,1976.0,1994.0,1.0,1.0,5.0,7.0,1.0,360.0,1.0,0.0,1.0,3.0,2.0,3.0,5.0,0.0,5.0,0.0,528.0,528.0,0.0,0.0,0.0,1.0,1094.0,761.0,0.0,1855.0,0.0,0.0,2.0,1.0,3.0,1.0,3.0,7.0,5.0,1.0,4.0,1.0,1976.0,1.0,2.0,512.0,1.0,1.0,1.0,113.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,5.0,3.0,187000.0
409.0,60.0,1.0,109.0,14154.0,1.0,3.0,3.0,0.0,0.0,0.0,11.0,2.0,0.0,0.0,2.0,7.0,5.0,2006.0,2006.0,0.0,1.0,7.0,9.0,1.0,350.0,1.0,1.0,2.0,0.0,1.0,3.0,5.0,0.0,5.0,0.0,1063.0,1063.0,0.0,0.0,0.0,1.0,1071.0,1101.0,0.0,2172.0,0.0,0.0,2.0,1.0,3.0,1.0,2.0,9.0,5.0,1.0,2.0,1.0,2006.0,1.0,3.0,947.0,1.0,1.0,1.0,192.0,62.0,0.0,0.0,0.0,0.0,0.0,8.0,2007.0,4.0,4.0,280000.0
444.0,120.0,1.0,53.0,3922.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,5.0,2006.0,2007.0,0.0,1.0,9.0,11.0,1.0,72.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,1258.0,1258.0,0.0,0.0,0.0,1.0,1258.0,0.0,0.0,1258.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,6.0,5.0,1.0,2.0,1.0,2007.0,0.0,3.0,648.0,1.0,1.0,1.0,144.0,16.0,0.0,0.0,0.0,0.0,0.0,6.0,2007.0,4.0,4.0,172500.0
598.0,120.0,1.0,53.0,3922.0,1.0,3.0,3.0,0.0,4.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,5.0,2006.0,2007.0,0.0,1.0,7.0,9.0,1.0,72.0,1.0,1.0,2.0,0.0,2.0,0.0,5.0,0.0,5.0,0.0,1258.0,1258.0,0.0,0.0,0.0,1.0,1402.0,0.0,0.0,1402.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,7.0,5.0,1.0,2.0,1.0,2006.0,0.0,3.0,648.0,1.0,1.0,1.0,120.0,16.0,0.0,0.0,0.0,0.0,0.0,2.0,2007.0,4.0,4.0,194201.0
605.0,20.0,1.0,88.0,12803.0,1.0,0.0,3.0,0.0,4.0,0.0,3.0,2.0,0.0,0.0,1.0,7.0,5.0,2002.0,2002.0,0.0,1.0,7.0,9.0,1.0,99.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,922.0,5.0,0.0,572.0,1494.0,0.0,0.0,0.0,1.0,1494.0,0.0,0.0,1494.0,1.0,0.0,2.0,0.0,3.0,1.0,2.0,6.0,5.0,1.0,4.0,1.0,2002.0,1.0,2.0,530.0,1.0,1.0,1.0,192.0,36.0,0.0,0.0,0.0,0.0,0.0,9.0,2008.0,5.0,3.0,221000.0
725.0,20.0,1.0,86.0,13286.0,1.0,0.0,3.0,0.0,4.0,0.0,5.0,2.0,0.0,0.0,1.0,9.0,5.0,2007.0,2008.0,1.0,1.0,2.0,2.0,2.0,340.0,0.0,1.0,2.0,0.0,2.0,3.0,2.0,1234.0,5.0,0.0,464.0,1698.0,0.0,0.0,0.0,1.0,1698.0,0.0,0.0,1698.0,1.0,0.0,2.0,0.0,3.0,1.0,0.0,8.0,5.0,1.0,2.0,1.0,2007.0,0.0,3.0,768.0,1.0,1.0,1.0,327.0,64.0,0.0,0.0,0.0,0.0,0.0,2.0,2009.0,5.0,3.0,320000.0
